Date,avg_wind_speed_m_s,Mean viral gene copies/L,smoothed,zscore
2024-11-26,4.159587,1250340,1310470.59047619,0.662112837267079
2024-11-27,4.8966784,1305769.8,1361057.14285714,0.746380611322346
2024-11-28,4.014459,1361199.6,1379628.71428571,0.830648385377613
2024-11-29,4.477631,1416629.4,1340908.07142857,0.91491615943288
2024-11-30,4.4297194,1472059.2,1244895.21428571,0.999183933488146
2024-12-01,3.786845,1527489,1123260.31428571,1.08345170754341
2024-12-02,3.515072,1052869.5,976003.371428571,0.361906098715244
2024-12-03,3.4614775,578250,868885.742857143,-0.359639510112926
2024-12-04,3.5370476,454325.5,801907.428571429,-0.548037118726197
2024-12-05,3.577089,330401,775068.428571429,-0.736434727339469
2024-12-06,2.9806707,666806,745076.071428572,-0.22501125961882
2024-12-07,5.1753592,1003211,711930.357142857,0.286412208101829
2024-12-08,4.2999363,1339616,723528.428571429,0.797835675822477
2024-12-09,3.718672,842923,779870.285714286,0.0427325814791347
2024-12-10,7.015578,346230,796396.142857143,-0.712370512864208
2024-12-11,4.8083854,535512,773106,-0.424612433117772
2024-12-12,7.4325366,724794,709999.857142857,-0.136854353371336
2024-12-13,4.709004,782487,676383.142857143,-0.0491459241767417
2024-12-14,5.0572104,840180,672255.857142857,0.0385625050178522
2024-12-15,6.303923,897873,662674.142857143,0.126270934212446
2024-12-16,4.440536,607606,647638,-0.315010722436146
2024-12-17,3.542143,317339,619652.904761905,-0.756292379084738
2024-12-18,2.6706054,468440,578718.857142857,-0.526579392071888
2024-12-19,2.6394346,619541,524835.857142857,-0.296866405059038
2024-12-20,2.2954104,586591.333333333,601448.857142857,-0.346958504721368
2024-12-21,5.1805525,553641.666666667,808557.857142857,-0.397050604383698
2024-12-22,3.6082103,520692,948578.428571429,-0.447142704046028
2024-12-23,4.1014605,1143897,1021510.57142857,0.500291674755853
2024-12-24,6.190678,1767102,1093241.12380952,1.44772605355773
2024-12-25,5.661362,1448584,1163770.08571429,0.963495497854206
2024-12-26,5.0302486,1130066,1233097.45714286,0.479264942150677
2024-12-27,4.471991,1088705.2,1207486.85714286,0.416385722865291
2024-12-28,3.3654454,1047344.4,1086938.28571429,0.353506503579906
2024-12-29,4.0898857,1005983.6,1024003.85714286,0.29062728429452
2024-12-30,3.668188,964622.8,1018683.57142857,0.227748065009134
2024-12-31,4.281559,923262,1006933.92380952,0.164868845723748
2025-01-01,3.1790915,1008043,988754.914285714,0.293758110202054
2025-01-02,3.4615574,1092824,964146.542857143,0.422647374680359
2025-01-03,5.0831347,1006457.66666667,926674.428571429,0.291347989452283
2025-01-04,6.2125955,920091.333333333,876338.571428572,0.160048604224208
2025-01-05,3.9328778,833725,857377.357142857,0.028749218996132
2025-01-06,6.417422,702318,869790.785714286,-0.171023744017995
2025-01-07,9.846207,570911,850620.5,-0.370796707032121
2025-01-08,11.214318,875314.5,799866.5,0.0919761220170976
2025-01-09,5.4328876,1179718,717528.785714286,0.554748951066316
2025-01-10,5.5192266,872265.666666667,677589.428571429,0.0873410990066322
2025-01-11,5.801981,564813.333333333,680048.428571429,-0.380066753053052
2025-01-12,5.109823,257361,621504.5,-0.847474605112737
2025-01-13,7.488857,422742.5,501957.642857143,-0.596051528087001
2025-01-14,6.6353855,588124,483366.452380952,-0.344628451061266
2025-01-15,5.348062,465507,565730.928571429,-0.531038318160455
2025-01-16,5.527853,342890,749051.071428572,-0.717448185259645
2025-01-17,6.8636584,742127.333333333,875593.928571429,-0.1105031593032
2025-01-18,5.1427894,1141364.66666667,945359.5,0.496441866653245
2025-01-19,4.0350986,1540602,1005689.14285714,1.10338689260969
2025-01-20,6.7382226,1308542.5,1056582.85714286,0.750595839541157
2025-01-21,8.680917,1076483,1070941.14285714,0.397804786472624
2025-01-22,4.07768,887814.5,1048764,0.11097938697008
2025-01-23,7.9972205,699146,990051.428571429,-0.175846012532464
2025-01-24,5.610865,842635.333333333,932174.785714286,0.0422952530083501
2025-01-25,13.672202,986124.666666667,875134.071428572,0.260436518549164
2025-01-26,9.8872595,1129614,849007,0.478577784089977
2025-01-27,5.717424,903406,853793.571428572,0.134682539411234
2025-01-28,6.562282,677198,830642.352380952,-0.209212705267508
2025-01-29,6.8036475,704925,779553.342857143,-0.167060423079401
2025-01-30,6.1325393,732652,700526.542857143,-0.124908140891293
2025-01-31,5.8408737,680576.8,646375.857142857,-0.204076046737657
2025-02-01,3.877116,628501.6,617101.285714286,-0.283243952584022
2025-02-02,4.586565,576426.4,581635.571428572,-0.362411858430387
2025-02-03,4.8125877,524351.2,539978.714285714,-0.441579764276752
2025-02-04,5.509994,472276,505175.6,-0.520747670123116
2025-02-05,6.433807,456665,477226.228571429,-0.544480467657597
2025-02-06,7.2202415,441054,456130.6,-0.568213265192078
2025-02-07,9.663287,436955,441888.714285714,-0.57444481583546
2025-02-08,6.3457828,432856,434500.571428571,-0.580676366478842
2025-02-09,3.5825584,428757,428757,-0.586907917122224
2025-02-10,6.8079963,424658,424658,-0.593139467765606
2025-02-11,10.23727,420559,427835.190476191,-0.599371018408988
2025-02-12,11.956183,416460,438288.571428571,-0.60560256905237
2025-02-13,17.612131,412361,456018.142857143,-0.611834119695753
2025-02-14,11.725086,459195.333333333,468686.142857143,-0.540633700077382
2025-02-15,5.5248284,506029.666666667,476292.571428571,-0.46943328045901
2025-02-16,4.1527557,552864,478837.428571429,-0.398232860840639
2025-02-17,6.069952,513334,476320.714285714,-0.458328785927952
2025-02-18,6.6145515,473804,467618.866666667,-0.518424711015264
2025-02-19,3.9182081,434274,452731.885714286,-0.578520636102576
2025-02-20,4.6347747,394744,431659.771428571,-0.638616561189888
2025-02-21,3.544595,398282.4,416740.285714286,-0.633237268973117
2025-02-22,3.9027395,401820.8,407973.428571429,-0.627857976756347
2025-02-23,3.862338,405359.2,401238.5,-0.622478684539576
2025-02-24,4.5414624,408897.6,396535.5,-0.617099392322805
2025-02-25,3.8670626,412436,392428.157142857,-0.611720100106035
2025-02-26,3.413006,387129.5,388916.471428571,-0.650192590068647
2025-02-27,4.504477,361823,386000.442857143,-0.688665080031259
2025-02-28,7.117274,369531,383680.071428571,-0.676946906730652
2025-03-01,6.6629295,377239,381955.357142857,-0.665228733430045
2025-03-02,11.851895,384947,403275.142857143,-0.653510560129438
2025-03-03,17.140623,392655,447639.428571429,-0.64179238682883
2025-03-04,7.387545,400363,483614.476190476,-0.630074213528223
2025-03-05,5.2094173,536368,511200.285714286,-0.423311089533792
2025-03-06,17.172394,672373,530396.857142857,-0.21654796553936
2025-03-07,8.5964575,621356.333333333,577356.928571429,-0.294106624234133
2025-03-08,5.5911045,570339.666666667,652080.5,-0.371665282928906
2025-03-09,4.3233705,519323,704279.642857143,-0.449223941623679
2025-03-10,5.2229934,721375.5,733954.357142857,-0.142051366270677
2025-03-11,13.441044,923428,767822.023809524,0.165121209082324
2025-03-12,13.309642,901762,805882.642857143,0.132183230004618
2025-03-13,18.16025,880096,848136.214285714,0.0992452509269125
2025-03-14,13.791636,858430,858430,0.0663072718492068
2025-03-15,8.197211,836764,836764,0.0333692927715011
2025-03-16,4.1432457,815098,819128.142857143,0.00043131369379548
2025-03-17,7.435883,793432,805522.428571429,-0.0325066653839102
2025-03-18,10.907865,771766,788980.761904762,-0.0654446444616159
2025-03-19,4.4731812,778311,769503.142857143,-0.0554945349322342
2025-03-20,4.791495,784856,747089.571428572,-0.0455444254028525
2025-03-21,3.772334,742638.333333333,726146.278911565,-0.109726305831922
2025-03-22,5.4303966,700420.666666667,706673.265306123,-0.173908186260991
2025-03-23,4.6402164,658203,684640.387755102,-0.238090066690061
2025-03-24,4.4126773,646828.952380952,660047.646258503,-0.255381589929469
2025-03-25,5.120891,635454.904761905,639861.136054422,-0.272673113168877
2025-03-26,5.6677914,624080.857142857,624080.857142857,-0.289964636408285
2025-03-27,7.2797904,612706.80952381,612706.80952381,-0.307256159647694
2025-03-28,8.337561,601332.761904762,601332.761904762,-0.324547682887102
2025-03-29,7.648209,589958.714285714,589958.714285714,-0.34183920612651
2025-03-30,6.2577662,578584.666666667,578584.666666667,-0.359130729365918
2025-03-31,8.734107,567210.619047619,567210.619047619,-0.376422252605327
2025-04-01,16.11939,555836.571428572,555836.571428572,-0.393713775844735
2025-04-02,16.489334,544462.523809524,544462.523809524,-0.411005299084143
2025-04-03,7.2309756,533088.476190476,533088.476190476,-0.428296822323551
2025-04-04,5.746492,521714.428571429,521714.428571429,-0.445588345562959
2025-04-05,5.06273,510340.380952381,510340.380952381,-0.462879868802368
2025-04-06,6.1141105,498966.333333333,498966.333333333,-0.480171392041776
2025-04-07,4.50165,487592.285714286,487592.285714286,-0.497462915281184
2025-04-08,4.1640506,476218.238095238,476218.238095238,-0.514754438520592
2025-04-09,4.062793,464844.190476191,464844.190476191,-0.532045961760001
2025-04-10,4.0454297,453470.142857143,453470.142857143,-0.549337484999409
2025-04-11,4.0709705,442096.095238095,444335.173469388,-0.566629008238817
2025-04-12,5.62441,430722.047619048,437439.282312925,-0.583920531478225
2025-04-13,5.588285,419348,432782.469387755,-0.601212054717633
2025-04-14,5.572775,423647.5,430364.734693878,-0.594675691704406
2025-04-15,4.540071,427947,431455.027210884,-0.588139328691178
2025-04-16,7.1970468,432246.5,436053.346938776,-0.58160296567795
2025-04-17,7.4427066,436546,444159.693877551,-0.575066602664722
2025-04-18,8.42821,449728.142857143,453534.989795918,-0.555026302395734
2025-04-19,7.9611125,462910.285714286,464179.234693878,-0.534986002126745
2025-04-20,7.2693744,476092.428571429,476092.428571429,-0.514945701857757
2025-04-21,6.5179706,489274.571428571,489274.571428571,-0.494905401588769
2025-04-22,6.2681146,502456.714285714,508469.360544218,-0.474865101319781
2025-04-23,6.7399654,515638.857142857,533676.795918368,-0.454824801050793
2025-04-24,6.5666137,528821,564896.87755102,-0.434784500781804
2025-04-25,7.535511,584091.666666667,591685.295918368,-0.350758650958232
2025-04-26,9.218115,639362.333333333,614042.051020408,-0.26673280113466
2025-04-27,8.960597,694633,631967.142857143,-0.182706951311088
2025-04-28,5.744786,676793.5,645460.571428572,-0.209827650921387
2025-04-29,5.8605533,658954,674362.019047619,-0.236948350531686
2025-04-30,5.848333,641114.5,718671.485714286,-0.264069050141984
2025-05-01,5.381287,623275,778388.971428572,-0.291189749752283
2025-05-02,7.3487144,786401.8,863958.785714286,-0.0431944056457068
2025-05-03,8.719142,949528.6,975380.928571429,0.204800938460869
2025-05-04,12.291589,1112655.4,1049561.92857143,0.452796282567445
2025-05-05,7.6484933,1275782.2,1086501.78571429,0.700791626674021
2025-05-06,5.5442944,1438909,1093640.81428571,0.948786970780597
2025-05-07,7.774964,1160381.5,1070979.01428571,0.525352420445249
2025-05-08,7.1909375,881854,1018516.38571429,0.1019178701099
2025-05-09,5.606678,836375,938381.5,0.0327779111661643
2025-05-10,5.0214033,790896,830574.357142857,-0.0363620477775713
2025-05-11,5.7608395,745417,758188.428571429,-0.105502006721307
2025-05-12,9.9931135,714838,721223.714285714,-0.151990073841087
2025-05-13,11.447419,684259,715795.952380952,-0.198478140960868
2025-05-14,7.277382,653680,741905.142857143,-0.244966208080648
2025-05-15,6.1215997,623101,799551.285714286,-0.291454275200428
2025-05-16,6.3020015,798380.666666667,843518.75,-0.0249833994774575
2025-05-17,11.191289,973660.333333333,873807.535714286,0.241487476245513
2025-05-18,7.732371,1148940,890417.642857143,0.507958351968485
2025-05-19,4.9749484,1022610.25,893349.071428572,0.31590413511296
2025-05-20,4.3347163,896280.5,867060.319047619,0.123849918257436
2025-05-21,4.196551,769950.75,811551.385714286,-0.068204298598088
2025-05-22,5.4767632,643621,726822.271428571,-0.260258515453612
2025-05-23,7.5863633,614359.4,655960.035714286,-0.304743790473468
2025-05-24,7.912184,585097.8,598964.678571429,-0.349229065493323
2025-05-25,6.910694,555836.2,561035.642857143,-0.393714340513179
2025-05-26,6.319702,526574.6,542172.928571429,-0.438199615533035
2025-05-27,6.018062,497313,526902.395238095,-0.48268489055289
2025-05-28,5.847641,504447.5,515224.042857143,-0.471838587048326
2025-05-29,6.093081,511582,507137.871428571,-0.460992283543762
2025-05-30,7.0334945,507465.666666667,498344.357142857,-0.467250185381212
2025-05-31,6.0449715,503349.333333333,488843.5,-0.473508087218662
2025-06-01,7.2238536,499233,479664.857142857,-0.479765989056112
2025-06-02,6.6091876,465020,470808.428571429,-0.531778685363024
2025-06-03,8.310315,430807,486544.380952381,-0.583791381669935
2025-06-04,7.808123,440197,526872.714285714,-0.569516129037255
2025-06-05,8.386084,449587,591793.428571429,-0.555240876404574
2025-06-06,7.424166,617617.333333333,623332.571428572,-0.299790880846869
2025-06-07,9.283172,785647.666666667,621490.142857143,-0.0443408852891635
2025-06-08,9.822954,953678,642817.428571429,0.211109110268542
2025-06-09,6.480667,685794,687314.428571429,-0.196144540024641
2025-06-10,5.1090527,417910,693473.380952381,-0.603398190317825
2025-06-11,5.3048954,589488,661294.285714286,-0.342554814789597
2025-06-12,7.1784444,761066,590777.142857143,-0.081711439261369
2025-06-13,5.78159,660730,577666.357142857,-0.234248366647166
2025-06-14,5.091681,560394,621961.928571429,-0.386785294032963
2025-06-15,4.9994817,460058,639397.842857143,-0.53932222141876
2025-06-16,5.2231283,594018.5,629974.1,-0.335667271440038
2025-06-17,4.849108,727979,632535.557142857,-0.132012321461316
2025-06-18,6.2911205,711539.4,647082.214285714,-0.157004807423
2025-06-19,6.5704193,695099.8,673614.071428572,-0.181997293384684
2025-06-20,8.025198,678660.2,706642.714285714,-0.206989779346368
2025-06-21,11.267341,662220.6,746168.142857143,-0.231982265308053
2025-06-22,6.811299,645781,777380.871428571,-0.256974751269737
2025-06-23,6.8620286,825219,800280.9,0.0158178772609264
2025-06-24,6.3431716,1004657,836744.585714286,0.28861050579159
2025-06-25,6.008371,930028.5,886771.928571429,0.175155693108097
2025-06-26,5.4378095,855400,950362.928571429,0.0617008804246038
2025-06-27,4.9882255,933906,994956,0.181050505896512
2025-06-28,5.496254,1012412,1020551.14285714,0.30040013136842
2025-06-29,7.415397,1090918,1026018.28571429,0.419749756840328
2025-06-30,7.4318213,1137370.5,1011357.42857143,0.490369690058602
2025-07-01,7.066542,1183823,989518.285714286,0.560989623276876
2025-07-02,5.96332,968298.5,960500.857142857,0.233336089088148
2025-07-03,6.191729,752774,924305.142857143,-0.0943174451005795
2025-07-04,5.256743,781032,878980.880952381,-0.0513579042172689
2025-07-05,5.1153483,809290,824528.071428572,-0.00839836333395835
2025-07-06,6.2772717,837548,798372,0.0345611775493522
2025-07-07,6.898647,820100.666666667,800512.666666667,0.00803667370484509
2025-07-08,8.519229,802653.333333333,796124,-0.0184878301396619
2025-07-09,7.6084294,785206,785206,-0.045012333984169
2025-07-10,5.535307,767758.666666667,767758.666666667,-0.0715368378286761
2025-07-11,6.893454,750311.333333333,750311.333333333,-0.098061341673183
2025-07-12,6.25482,732864,732864,-0.12458584551769
2025-07-13,5.526272,715416.666666667,700901.785714286,-0.151110349362197
2025-07-14,6.0637517,697969.333333333,654424.690476191,-0.177634853206704
2025-07-15,5.979899,680522,628085.042857143,-0.204159357051211
2025-07-16,5.5306726,561470.5,621882.842857143,-0.385148732855212
2025-07-17,5.731812,442419,635818.090476191,-0.566138108659212
2025-07-18,6.5129027,565933.8,669890.785714286,-0.37836335105804
2025-07-19,6.3966947,689448.6,724100.928571429,-0.190588593456868
2025-07-20,6.9067426,812963.4,814252.928571429,-0.00281383585569542
2025-07-21,7.545334,936478.2,940346.785714286,0.184960921745477
2025-07-22,7.030291,1059993,1040052.29047619,0.372735679346649
2025-07-23,8.708634,1192534.5,1113369.44285714,0.574233378687909
2025-07-24,9.197863,1325076,1160298.24285714,0.775731078029168
2025-07-25,8.6891365,1263872.33333333,1163076.71428571,0.682685518528312
2025-07-26,7.790956,1202668.66666667,1121704.85714286,0.589639959027457
2025-07-27,7.6726747,1141465,1063524.21428571,0.496594399526601
2025-07-28,6.7763915,955927.5,988534.785714286,0.21452893782948
2025-07-29,6.845724,770390,918629.619047619,-0.0675365238676402
2025-07-30,6.1528945,785270,853808.714285714,-0.0449150372676097
2025-07-31,5.7868886,800150,794072.071428572,-0.0222935506675792
2025-08-01,5.265226,774536.166666667,757181.666666667,-0.0612332675711689
2025-08-02,5.872148,748922.333333333,743137.5,-0.100172984474758
2025-08-03,5.136758,723308.5,723308.5,-0.139112701378348
2025-08-04,5.999059,697694.666666667,697694.666666667,-0.178052418281938
2025-08-05,5.164702,672080.833333333,672080.833333333,-0.216992135185527
2025-08-06,5.203903,646467,646467,-0.255931852089117
2025-08-07,5.961269,620853.166666667,620853.166666667,-0.294871568992707
2025-08-08,5.7319465,595239.333333333,595239.333333333,-0.333811285896296
2025-08-09,5.732641,569625.5,569625.5,-0.372751002799886
2025-08-10,5.462438,544011.666666667,566906.214285714,-0.411690719703476
2025-08-11,5.5039716,518397.833333333,587081.476190476,-0.450630436607065
2025-08-12,7.7628446,492784,637483.333333333,-0.489570153510655
2025-08-13,5.38533,627432,718111.785714286,-0.284870023959519
2025-08-14,5.7947783,762080,828966.833333333,-0.080169894408383
2025-08-15,9.101983,948052.333333333,948606.5,0.202556627532235
2025-08-16,8.541133,1134024.66666667,1077030.78571429,0.485283149472854
2025-08-17,5.499371,1319997,1152030.07142857,0.768009671413472
2025-08-18,4.8146267,1355875.5,1173604.35714286,0.822554362742719
2025-08-19,5.8473973,1391754,1186615.35714286,0.877099054071966
2025-08-20,5.0367646,1152427,1191063.07142857,0.513259502759769
2025-08-21,3.662967,913100,1186947.5,0.149419951447571
2025-08-22,4.458883,1039129.33333333,1170618.47619048,0.341017456502059
2025-08-23,5.4235454,1165158.66666667,1142076,0.532614961556547
2025-08-24,5.517502,1291188,1140635.14285714,0.724212466611034
2025-08-25,5.83423,1241572.33333333,1166295.9047619,0.648783693852191
2025-08-26,4.9493775,1191956.66666667,1166864.52380952,0.573354921093349
2025-08-27,5.218957,1142341,1142341,0.497926148334506
2025-08-28,4.301929,1092725.33333333,1092725.33333333,0.422497375575663
2025-08-29,5.2880397,1043109.66666667,1043109.66666667,0.347068602816821
2025-08-30,5.1977105,993494,993494,0.271639830057978
2025-08-31,5.476764,943878.333333333,934518.714285714,0.196211057299135
2025-09-01,5.4965014,894262.666666667,866183.80952381,0.120782284540293
2025-09-02,6.2948666,844647,803374.523809524,0.0453535117814501
2025-09-03,4.2342744,729514,746090.857142857,-0.129678720525089
2025-09-04,5.940336,614381,694332.80952381,-0.304710952831629
2025-09-05,5.2117105,603444.666666667,713245.142857143,-0.321337036027427
2025-09-06,5.4104695,592508.333333333,802827.857142857,-0.337963119223224
2025-09-07,3.9554768,581572,842128.571428572,-0.354589202419022
2025-09-08,6.719335,1026649,831147.285714286,0.322044090019269
2025-09-09,7.1688933,1471726,861186.714285714,0.99867738245756
2025-09-10,7.529942,1004619,932246.857142857,0.288552735866133
2025-09-11,6.415918,537512,1044327.71428571,-0.421571910725295
2025-09-12,5.789266,813720.666666667,1030990.35714286,-0.00166259272715704
2025-09-13,4.885731,1089929.33333333,892234.785714286,0.41824672527098
2025-09-14,4.3749986,1366138,858201.785714286,0.838156043269118
2025-09-15,4.919766,933287.5,928891.357142857,0.180110224346638
2025-09-16,6.0756145,500437,967789.166666667,-0.477935594575841
2025-09-17,5.347103,766388,974895.214285714,-0.0736206091749871
2025-09-18,5.371565,1032339,950209.5,0.330694376225867
2025-09-19,4.812698,1086005.33333333,938181.857142857,0.41228122033694
2025-09-20,7.1240735,1139671.66666667,938812.285714286,0.493868064448013
2025-09-21,8.3393955,1193338,903483.428571429,0.575454908559086
2025-09-22,6.783648,849094,832195.285714286,0.0521141133211232
2025-09-23,4.6104465,504850,760978.714285714,-0.47122668191684
2025-09-24,5.4034476,519086,689833.714285714,-0.449584243527187
2025-09-25,6.517183,533322,618760.285714286,-0.427941805137534
2025-09-26,7.9530816,587489.333333333,615118.785714286,-0.345593310167146
2025-09-27,5.528696,641656.666666667,678909.214285714,-0.263244815196757
2025-09-28,5.3808484,695824,747697.785714286,-0.180896320226368
2025-09-29,5.4513297,823603.5,821484.5,0.013361895298403
2025-09-30,6.5749145,951383,860616.547619048,0.207620110823174
2025-10-01,7.1370926,1000606,865093.928571429,0.282451927685627
2025-10-02,5.8471317,1049829,834916.642857143,0.35728374454808
2025-10-03,7.7910695,861413.666666667,787789.428571429,0.0708432245050507
2025-10-04,6.5530605,672998.333333333,723712.285714286,-0.215597295537979
2025-10-05,4.286504,484583,653907.571428572,-0.502037815581008
2025-10-06,4.3144145,493713,578375.285714286,-0.488157830859349
2025-10-07,5.763409,502843,531063.761904762,-0.474277846137691
2025-10-08,6.6000743,511973,511973,-0.460397861416032
2025-10-09,7.6890197,521103,521103,-0.446517876694374
2025-10-10,6.3833203,530233,530233,-0.432637891972715
2025-10-11,5.865188,539363,539363,-0.418757907251057
2025-10-12,5.0079083,548493,548493,-0.404877922529398
2025-10-13,11.740646,557623,557623,-0.39099793780774
2025-10-14,13.624181,566753,566471.190476191,-0.377117953086081
2025-10-15,6.476025,575883,575037.571428572,-0.363237968364423
2025-10-16,5.157636,585013,583322.142857143,-0.349357983642764
2025-10-17,5.4949107,592170.333333333,585689.46031746,-0.338476967507553
2025-10-18,4.7215743,599327.666666667,582139.523809524,-0.327595951372341
2025-10-19,4.841303,606485,572672.333333333,-0.316714935237129
2025-10-20,4.5385046,574194.222222222,557287.888888889,-0.365805351689049
2025-10-21,4.193519,541903.444444445,536268,-0.414895768140968
2025-10-22,6.610082,509612.666666667,509612.666666667,-0.463986184592888
2025-10-23,5.7708898,477321.888888889,477321.888888889,-0.513076601044807
2025-10-24,4.0234704,445031.111111111,445031.111111111,-0.562167017496727
2025-10-25,3.8299685,412740.333333333,412740.333333333,-0.611257433948646
2025-10-26,4.2297115,380449.555555556,397582.952380952,-0.660347850400565
2025-10-27,4.5098963,348158.777777778,399558.968253968,-0.709438266852485
2025-10-28,2.7255192,315868,398064.333333333,-0.758528683304404
2025-10-29,4.254005,403511,393099.047619048,-0.625288431282464
2025-10-30,4.200996,491154,384663.111111111,-0.492048179260524
2025-10-31,3.8526585,434568.666666667,,-0.578072665803418
